hrs,krate,name
3,0.317490494,Brayan Rijo
3,0.2,Gedionne Marlin
3,0.362924282,Fredy Michel
3,0.194968553,Junior Del Valle
3,0.346774194,Mike Ibarguen
3,0.277922078,Gustavo Marquez
3,0.261290323,Yoangel Ramos
3,0.140298507,Leonardo Rondon
3,0.239316239,Ezequiel Surun
3,0.314878893,Marco Pernalete
3,0.247104247,Robinson Vargas
3,0.236144578,Luis Watter
3,0.23015873,Cesar Quintas
3,0.173469388,Oscar Cedeno
3,0.24691358,Oscar Silverio
3,0.212871287,Carlos Amaya
3,0.23964497,Victor Celedonio
3,0.284658041,Karim Ayubi
3,0.386454183,Eskoly De Jesus
3,0.269430052,Angel Contreras
3,0.247232472,Isaias Dipre
3,0.290322581,Frailyn Abreu
3,0.260744986,Yeison Vargas
3,0.207843137,Angel Parra
3,0.25,Eybert Escalona
3,0.247139588,Jose Colina
3,0.359375,Francis De Leon
3,0.301075269,Luis Marinez
3,0.163934426,Jefferson Valladares
3,0.38253012,J.C. Masson
3,0.420792079,Irvin Murr III
3,0.345454545,Luis Leones
3,0.314814815,Austin Callahan
3,0.168831169,Jose Colmenarez
3,0.395348837,Donovan McIntyre
3,0.220588235,Brayan Oropeza
3,0.266666667,Quinton Low
3,0.389380531,Julio Ozoria
3,0.238042269,Daniel Guilarte
3,0.186936937,Victor Izturis
3,0.279187817,Misael Mojica
3,0.281553398,Jancel Santana
3,0.258169935,Dangelo Sarmiento
3,0.235704324,Leiker Figueroa
3,0.213836478,Daje Morales
3,0.263157895,Yirber Ruiz
3,0.238372093,Reminton Batista
3,0.219879518,Anderson Nova
3,0.481012658,Andy Colon
3,0.182222222,Adrian Garcia
3,0.246835443,Lazaro Morales
3,0.144329897,Angel Rivera
3,0.239373602,Heison Sanchez
3,0.186799502,Abrahan Ramirez
3,0.255319149,Marco Marcelino
3,0.183168317,Ricardo Hurtado
3,0.193220339,Luis Barett
3,0.514925373,Jonathan Bautista
3,0.207048458,Deivis Mosquera
3,0.210884354,Estiven Giron
3,0.203333333,Jonatan Yan
3,0.287634409,Railin Tejada
3,0.387559809,Julio Valdez
3,0.211594203,Andrews Sosa
3,0.142857143,Gabriel Gomes
3,0.262345679,Noah Williams
3,0.178343949,Bernardo Zabala
3,0.210144928,Robert Moore
3,0.225165563,Satchell Norman
3,0.254143646,Daniel Silva
3,0.130136986,Oliver Cedeno
3,0.350332594,Nathaniel Ochoa Leyva
3,0.278225806,Ramses Velazquez
3,0.134693878,Starlyn Caba
3,0.25095057,Ludwing Espinoza
3,0.265909091,Manuel Cabrera
3,0.288981289,Reynaldo De La Paz
3,0.239482201,Adan Chacon
3,0.401162791,Alan Frias
3,0.186246418,Railin Tea
3,0.467248908,Kay Robles
3,0.292682927,Abelardo Medrano
3,0.219321149,Jonathan Martinez
3,0.248106061,Roderick Flores
3,0.260089686,Carlos Tavares
3,0.231192661,Carlos Monteverde
3,0.15106383,Harold Gonzalez
3,0.15658363,Anyelo Gonzalez
3,0.28,Santiago Contreras
3,0.245657568,Andru Arthur
3,0.296482412,Jorge Ramirez
3,0.28,Osvaldo Heredia
3,0.142589118,Mario Baez
3,0.170068027,Pedro Roque
3,0.190594059,Dashyll Tejeda
3,0.203431373,Heriberto Caraballo
3,0.149892934,Bairon Ledesma
3,0.195348837,Jayson Bass
3,0.381147541,Yohangel Moris
3,0.228956229,Sebastian Cadiz
3,0.225950783,Daniel Rojas
3,0.258064516,Jhoan Solarte
3,0.177829099,Miguel Blanco
3,0.193181818,Jesus Abreu
3,0.398550725,Eric Valdez
3,0.197452229,Williams Wong
3,0.164893617,Jose Torrez
3,0.179292929,Samil Dishmey
3,0.342723005,Jean C. Gutierrez
3,0.192622951,Alexander Requena
3,0.284246575,Juan Obispo
3,0.192429022,Henniel Alcala
3,0.314049587,Sheng-En Lin
3,0.155778894,Darling Fernandez
3,0.326055313,Kyle Henley
3,0.333333333,TJayy Walton
3,0.204188482,Sebastian Baquera
3,0.227817746,Ichiro Cano
3,0.297435897,Dawel Joseph
3,0.217021277,Michell Ojeda
3,0.158823529,Emiliano Galan
3,0.258865248,Jhoan Peguero
3,0.22829582,Manuel De Cesare
3,0.226470588,Amauri Ramirez
3,0.292134831,Edwin Darville
3,0.14673913,Eyeksson Rojas
3,0.321543408,Maylerson Casanova
3,0.182890855,Adriel Radney
3,0.180672269,Irvin Nunez
3,0.163424125,Hayden Alvarez
3,0.201166181,Jose Dickson
3,0.154320988,Kyle Sinzza
3,0.421568627,J.T. Bain
3,0.113445378,Victor Leal
3,0.255725191,Leider Padilla
3,0.257425743,Yandro Hernandez
3,0.185840708,Sebastian Rojas
3,0.37254902,Joandrew Pena
3,0.157894737,Browm Martinez
3,0.218855219,Angel Garcia
3,0.256926952,Jhonayker Ugarte
3,0.314285714,Leroy Escalante
3,0.288135593,Jonathan Moya
3,0.222222222,Johan Fernandez
3,0.180626366,Jesus Morales
3,0.305,Juan Brown
3,0.278846154,Malcolm Moore
3,0.26744186,Slade Caldwell
3,0.316770186,Kellon Lindsey
3,0.242825607,Andrew Salas
3,0.232142857,Kale Fountain
3,0.234513274,Lucas Ramirez
3,0.368932039,Tytus Cissell
3,0.212230216,Jude Warwick
3,0.25,Shotaro Morii
3,0.224043716,Jadyn Fielder
3,0.20754717,Dylan Fien
3,0.217142857,Jesus Guerrero
3,0.186046512,Jamesson Val
3,0.113924051,Kennew Blanco
3,0.182352941,Juan Cabada
3,0.356807512,Mani Cedeno
3,0.351351351,Edgardo Figueroa
3,0.223880597,Victor Marquez
3,0.22972973,Juan Rujano
3,0.161904762,Joyner Perez
3,0.20979021,Jeury Ramirez
3,0.234848485,Rainer Espinoza
3,0.137096774,Sebastian Blanco
3,0.198757764,Saul Ramirez
3,0.328467153,Meykel Baro
3,0.22815534,Gustavo Baptista
3,0.242236025,Frank Mieses
3,0.244444444,Ruben Castillo
3,0.260162602,Jhosman Theran
3,0.3203125,Michael Cordero
3,0.227586207,Andy Mata
3,0.176923077,Jefrank Silva
3,0.155555556,David Shirley
3,0.174515235,Jair Fernandez
3,0.123173278,Cole Miles
3,0.153061224,Angel Cabrera
3,0.171428571,Steven Marquardt
3,0.161572052,Sean Rooney
3,0.253776435,Darin McDonald
3,0.359375,Brett Whiteside
3,0.172951886,Robi Estrada
3,0.333333333,B.J. Hubbert
3,0.204633205,Chris Nash
3,0.297297297,Garrett Bussiere
3,0.363157895,Jedon Matthews
3,0.45,Shane Lowe
3,0.232432432,Kuo Hui Lo
3,0.204678363,Pedro Vasquez
3,0.180232558,Orlando Rodriguez
3,0.141666667,Josue Calzado
3,0.275675676,Franklin Gonzalez
3,0.179104478,Jeury Espinal
3,0.224390244,Walter Correa
3,0.174863388,Manni Juan
3,0.239010989,Chih-Hsiang Huang
3,0.24,Gabe Ortiz
3,0.062937063,Reynaldo Rodriguez
3,0.261083744,Richard D Oleo
3,0.105504587,Nate Samson
3,0.208443272,Wangel Baez
3,0.201219512,Wilmer Alvarado
3,0.128571429,Joseph Hage
3,0.104046243,Drew Cumberland
3,0.267241379,Daniel Carroll
3,0.322033898,Marcus Crockett
3,0.316831683,Mitchell Delaney
3,0.290410959,Virgil Hill
3,0.255255255,Jose Ceballos
3,0.182336182,Joaquin Guzman
3,0.252830189,Raymi Dicent
3,0.16,Axel Gonzalez
3,0.278074866,Andrew Launier
3,0.128318584,Ebert Rosario
3,0.186746988,Samir Lara
3,0.18125,Mayo Acosta
3,0.215895611,Jonathan Arias
3,0.074626866,Israel Nunez
3,0.193251534,Renny Arias
3,0.189792663,Hector Alvarez
3,0.203196347,Braulio Hiraldo
3,0.191304348,Carlos Schonenberg
3,0.198412698,Rodolfo Cardona
3,0.215686275,Albert Cartwright
3,0.144927536,Andres Diaz
3,0.163398693,Alex Buchholz
3,0.248091603,Dan Brewer
3,0.24,Mike Gonzales
3,0.254545455,Sean Conner
3,0.151799687,J.C. Rodriguez
3,0.246882793,Brett Anderson
3,0.414364641,Tyler Yockey
3,0.216814159,Ronnie Welty
3,0.147540984,Robert Brooks
3,0.18226601,Eliezer Mesa
3,0.198364008,Wilton Infante
3,0.223880597,Yunior Castillo
3,0.124476987,Kleininger Teran
3,0.134122288,Cesar Fuentes
3,0.217153285,Nestor Castillo
3,0.283653846,Ruben Martinez
3,0.220253165,Carlos Quintana
3,0.12945591,Alberto Puello
3,0.224761905,Keisy Marte
3,0.192771084,Rafael Vera
3,0.160877514,Lurvin Basabe
3,0.236742424,Wilfred Pichardo
3,0.192810458,Samuel Vasquez
3,0.149019608,Jose Crisotomo
3,0.173913043,Orton Rodriguez
3,0.175953079,Ismael Cardona
3,0.2125,Michael Roberts
3,0.242530756,Wilfrdo Sosa
3,0.323394495,Miguel Mariano
3,0.175257732,Kelly Dugan
3,0.179555556,Wes Darvill
3,0.227533461,Matt Weaver
3,0.341085271,Geoffrey Baldwin
3,0.267132867,Mike Planeta
3,0.152631579,Pedro Tavarez
3,0.186046512,Austin King
3,0.181240064,Yeudy Brazoban
3,0.204081633,Ryan Skube
3,0.283393502,Yeico Aponte
3,0.067723343,Raywilly Gomez
3,0.190140845,Trey Ford
3,0.067307692,Maxx Tissenbaum
3,0.116239316,Alberto Rivero
3,0.190594059,Angelberth Montilla
3,0.158505155,Miguel Alvarez
3,0.15,Danny Vicioso
3,0.177700348,Amauris Valdez
3,0.143167028,Limbert Rivas
3,0.131034483,Felipe Burin
3,0.160305344,Enderson Villegas
3,0.200488998,Rosmel Fajardo
3,0.130759651,Junior Sosa
3,0.243589744,Jonattan Hernandez
3,0.186046512,Ricardo Heredia
3,0.13410596,Mario Gonzalez
3,0.103626943,Henry Henry
3,0.290229885,Jesus Palomo
3,0.170903955,Jhonny Gomez
3,0.083941606,Yefry Castillo
3,0.201923077,Johan Santa
3,0.156398104,Westlonder Marcelino
3,0.129829985,John Delgado
3,0.246105919,Bertin Sanon
3,0.155109489,Aris Alcantara
3,0.312985572,Bryan Brito
3,0.189759036,Ramon De Los Santos
3,0.19760479,Deivi Mejia
3,0.189655172,Pedro Nivar
3,0.198930481,Jorge Lopez
3,0.165167621,Raul Navarro
3,0.262734584,Juancito Martinez
3,0.123197903,Luis Ortiz
3,0.226086957,Joel Jimenez
3,0.277404922,Thomas De Wolf
3,0.303797468,Arickson Caba
3,0.154798762,Jose Capellan
3,0.204379562,Luis Vasquez
3,0.141772152,Antoni Lugo
3,0.121727749,Rather Trujillo
3,0.281578947,Francisco Duran
3,0.15498155,Abraham Ramos
3,0.154899895,Jodaneli Carvajal
3,0.232727273,Ariel Familia
3,0.23255814,Felix Marine
3,0.2,Edward Ceballo
3,0.152990264,Luis Villegas
3,0.20855615,Wilmer Portes
3,0.0976,Cesar Guillen
3,0.217844728,Corey Adamson
3,0.14893617,Jacinto Cipriota
3,0.222797927,Sebastian Elizalde
3,0.138181818,Lance Ray
3,0.253521127,Yeffrey Jaquez
3,0.186006826,Alwin Delgado
3,0.219607843,Daniel Barbuena
3,0.189247312,Emmanuel Daniel
3,0.268041237,Tonguar Perez
3,0.134883721,Delvy Francisco
3,0.183566434,Jamiel Orozco
3,0.220512821,Ariel Mercedes
3,0.141242938,Julio Medina
3,0.135986733,Juan De La Cruz
3,0.300395257,Victor De Jesus
3,0.167322835,Gregory Pena
3,0.212631579,Yonki Hernandez
3,0.145038168,Jesus Basilio
3,0.198347107,Fabel Filpo
3,0.27027027,Anthony Chavez
3,0.3359375,Blake Forsythe
3,0.106761566,Pat Leyland
3,0.355704698,Ty Linton
3,0.171232877,Joshua Magee
3,0.222222222,Luke Guarnaccia
3,0.213302752,Steven Ramos
3,0.207317073,Kenneth Allison
3,0.179282869,Jorge Flores
3,0.076666667,Felix Castillo
3,0.194968553,Rey Bruguera
3,0.256097561,Aladin Reyes
3,0.114068441,Wilfredo Petit
3,0.12293578,David Gonzalez
3,0.153508772,Anderson Yance
3,0.235294118,Gianfranco Aldazoro
3,0.414248021,Luis Martin
3,0.129471891,Yoel Silfa
3,0.208469055,Amauri Castillo
3,0.266666667,Fidias Soto
3,0.066666667,Alexander Capriata
3,0.171450151,Carlos Penalver
3,0.123505976,Melvin Santana
3,0.172932331,Robert Del Rosario
3,0.222634508,Dionicio De La Cruz
3,0.234468938,Miguel Jimenez
3,0.354651163,Cristian Quintin
3,0.195744681,Alfredo Reyes
3,0.178370787,Bryan Mejia
3,0.187421384,Deiner Lopez
3,0.288888889,Roybell Herrera
3,0.165680473,Gilberto Galaviz
3,0.255952381,Neftali Rosario
3,0.233624454,Nic Cuckovich
3,0.128342246,Martin Peguero
3,0.205263158,Trey Martin
3,0.356435644,Brett Harrison
3,0.195151515,Justin Atkinson
3,0.252747253,Derrick Loveless
3,0.402255639,Saquan Johnson
3,0.309090909,Ryan Battaglia
3,0.353383459,Tyler Gibson
3,0.335526316,Wallace Gonzalez
3,0.418181818,Johnathan Knight
3,0.169014085,Junior Geraldo
3,0.2,Angel Montilla
3,0.177040111,Eliezer Castillo
3,0.330097087,Andri Santana
3,0.201030928,Michael Depen
3,0.124675325,Bladimil Franco
3,0.132596685,Elias Torres
3,0.159438776,Roberto Caro
3,0.251984127,Daniel Barrios
3,0.112416107,Alvaro Noriega
3,0.280155642,Brailyn Duran
3,0.219277108,Pablo Urena
3,0.248847926,Misael Bueno
3,0.308390023,Roger Ramos
3,0.145748988,Keiber Rivas
3,0.179752066,Cristian Cano
3,0.207650273,Oliver Caraballo
3,0.154411765,Chris Pieters
3,0.196531792,Victor Velasquez
3,0.134796238,Joxelier Garcia
3,0.33490566,Alinson Peguero
3,0.259887006,Spencer Edwards
3,0.398773006,Justin Black
3,0.286082474,Mike Dodig
3,0.316568047,Zach Stoner
3,0.245192308,Tyler Booth
3,0.224438903,Phildrick Llewellyn
3,0.143149284,Alan Sharkey
3,0.22147651,Adam Giacalone
3,0.199579832,Tyler Hollick
3,0.14159292,Tyler Tewell
3,0.190839695,Wes Rogers
3,0.203592814,Mark Donato
3,0.214689266,Nathan DeSouza
3,0.166292135,Jenner Emeterio
3,0.153495441,Crisford Adames
3,0.200743494,Jose Rosa
3,0.074380165,Daniel Paula
3,0.533980583,Aldi Guzman
3,0.124031008,Mario Sanjur
3,0.14683153,Junnell Ledezma
3,0.206008584,Nathanael Javier
3,0.153333333,Jorma Rodriguez
3,0.277039848,Manuel Vizcaino
3,0.132716049,Richi Sanchez
3,0.146214099,Gerson Jimenez
3,0.302428256,Rafael Guzman
3,0.196891192,Jhoan Herrera
3,0.239700375,Deivy Castillo
3,0.112159329,Luis Terrero
3,0.076637824,Brallan Perez
3,0.128386337,Enmanuel Garcia
3,0.292635659,Miguel Almonte
3,0.173202614,Alexis Bastardo
3,0.121297602,Javier Godard
3,0.212048193,Sandy Santos
3,0.201863354,Jorge Cortes
3,0.2015625,Anthony Rubicondo
3,0.15,Darinel Rodriguez
3,0.256281407,Jimy Perez
3,0.282287823,Mason Smith
3,0.254385965,Trae Santos
3,0.204013378,Connor Oliver
3,0.089005236,Edgar Cabral
3,0.279112754,Rod Boykin
3,0.206896552,Vaughn Bryan
3,0.209756098,Luke Persico
3,0.252659574,Silento Sayles
3,0.175115207,Mark Karaviotis
3,0.229166667,Manny Cruz
3,0.171693735,Joshual Ramirez
3,0.15033557,Jose Alejandro Gonzalez
3,0.214953271,Luis Torrealba
3,0.199261993,Darwin Silva
3,0.103524229,Rafael Gamboa
3,0.190721649,Auston Bousfield
3,0.174623116,Mikey Edie
3,0.198324022,Sauris Mejia
3,0.314479638,Junior Pedie
3,0.245333333,Edgar Lorenzo
3,0.148148148,Robert Molina
3,0.133403361,Edgar Herrera
3,0.139726027,Gersel Pitre
3,0.171213547,Ricardo Cespedes
3,0.190821256,Valentin Martinez
3,0.229777257,Wilson Amador
3,0.134493671,Pablo Garcia
3,0.200426439,Josue Guzman
3,0.204545455,Franklin Tineo
3,0.227586207,Enmanuel Beltre
3,0.191489362,Juan Montes
3,0.142605634,Yefry Reyes
3,0.284263959,Victor Grasso
3,0.236453202,Luis Flores
3,0.155672823,Mecky Coronado
3,0.072093023,Antony Fuentes
3,0.183333333,Matt Railey
3,0.211055276,Angel Adames
3,0.25170068,Jake Jarvis
3,0.130769231,Jordan Edgerton
3,0.236923077,Alejandro Juvier
3,0.1875,Kevin Rivera
3,0.208333333,Byron Murray
3,0.226666667,Rudy Martin
3,0.300469484,Tra Holmes
3,0.145833333,Nathan Rodriguez
3,0.125581395,Abel Rosa
3,0.157845868,Yeltsin Gudino
3,0.18202765,Sam Kennelly
3,0.174757282,Kungkuan Giljegiljaw
3,0.13961039,Moises Bello
3,0.186507937,Jan Guerrero
3,0.31496063,Manuel Cruz
3,0.175233645,Moises Cabrera
3,0.149122807,Rafael Narea
3,0.161242604,Gustavo Polanco
3,0.274247492,Johandry Cortez
3,0.237762238,Daniel Diaz
3,0.303571429,Ricky Mota
3,0.166361974,Eduard Conde
3,0.164312268,Randy Ventura
3,0.150326797,Pedro Ventura
3,0.209183673,Kenny Hernandez
3,0.16,Hidekel Abreu
3,0.229916898,Melbin Berroa
3,0.19089317,Leobaldo Cabrera
3,0.238983051,Richard Barcenas
3,0.261904762,Danienger Perez
3,0.293478261,Jaffe Garcia
3,0.33126935,Yerson Santana
3,0.166990291,Juan Pineda
3,0.154545455,Jesus Tona
3,0.224938875,Darling Cuesto
3,0.26959847,Jose Bermudez
3,0.238095238,Luis Asencio
3,0.100323625,Raul Hernandez
3,0.180478821,Rafael Valdez
3,0.207017544,Jonathan Amundaray
3,0.216080402,Keibert Petit
3,0.092134831,Alvaro Rubi
3,0.316371681,Zeek White
3,0.19,Luke Doyle
3,0.129346314,Yeltsin Encarnacion
3,0.291316527,Terry Bennett
3,0.31147541,James Terrell
3,0.22972973,Tyrone Perry
3,0.352331606,Anthony Miller
3,0.191860465,Enmanuel De Oleo
3,0.155688623,DJ Neal
3,0.334365325,Paul Brands
3,0.338582677,Federico Giordani
3,0.204633205,Nadir Ljatifi
3,0.123595506,Eddy Reynoso
3,0.242424242,Darlin Figueroa
3,0.252854812,Carlos Baez
3,0.233146067,Oscateri Castillo
3,0.21,Agustin Marte
3,0.113438045,Pedro Castellanos
3,0.168662675,Eduardo Torrealba
3,0.191458027,Cristhian Pedroza
3,0.094972067,Ismael Munguia
3,0.252873563,Yordi Francisco
3,0.227897839,Jose King
3,0.194508009,Jesus Munoz
3,0.152742616,Jesus Lujano
3,0.085057471,Juan Almonte
3,0.220588235,Luis Ovando
3,0.131021195,Guillermo Granadillo
3,0.198387097,Henderson Perez
3,0.122222222,Aldo Espinoza
3,0.211356467,Danny Tovar
3,0.153354633,Sebastian Ochoa
3,0.269811321,Nonie Williams
3,0.262096774,Alexis Torres
3,0.374015748,Hosea Nelson
3,0.30259366,Tre Carter
3,0.286219081,Anthony Churlin
3,0.195195195,Kidany Salva
3,0.226415094,Raymond Henderson
3,0.203125,Isaac Benard
3,0.290697674,Denzell Gowdy
3,0.131630648,Oliver Carmona
3,0.356164384,Antonio Perez
3,0.201271186,Diomedes Del Rio
3,0.252747253,Carlos Ventura
2,0.189189189,Donald Lutz
2,0.206632653,Adrian Nieto
2,0.255319149,Gift Ngoepe
2,0.222222222,Lane Adams
2,0.05204461,Andrelton Simmons
2,0.219512195,Kevin Kiermaier
2,0.236541599,Jairo Diaz
2,0.247354497,Mitch Walding
2,0.224705882,Michael Reed
2,0.084770115,Omar Narvaez
2,0.147368421,Alfredo Gonzalez
2,0.211538462,Jake Cave
2,0.187645688,Tzu-Wei Lin
2,0.175257732,Jack Reinheimer
2,0.14910859,Victor Reyes
2,0.026184539,Willians Astudillo
2,0.203488372,Derek Fisher
2,0.154791155,Jonah Heim
2,0.109263658,Yermin Mercedes
2,0.207964602,Richie Martin
2,0.086021505,Max Schrock
2,0.252380952,Dennis Santana
2,0.106796117,Cedric Mullins
2,0.12244898,Mark Mathias
2,0.094674556,Donny Sands
2,0.19843342,Emmanuel Rivera
2,0.192825112,Lars Nootbaar
2,0.191056911,Nick Maton
2,0.404624277,Elvis Alvarado
2,0.140105079,Jonathan Aranda
2,0.20662768,Wilyer Abreu
2,0.182242991,Pedro Pages
2,0.12,Kyle Manzardo
2,0.107338445,Michael Brantley
2,0.173277662,Sandy Leon
2,0.191082803,Francisco Cervelli
2,0.16,Pedro Ciriaco
2,0.111675127,Kristopher Negron
2,0.211618257,Brad Harman
2,0.186602871,Ji Man Choi
2,0.144444444,Daric Barton
2,0.246073298,Brandon Barnes
2,0.215665236,Argenis Diaz
2,0.150943396,Martin Maldonado
2,0.127659574,Jermaine Curtis
2,0.085185185,Josh Harrison
2,0.105839416,Dee Strange-Gordon
2,0.246963563,Matt Tuiasosopo
2,0.12111293,Donovan Solano
2,0.219512195,Ryan Lavarnway
2,0.12945591,Ezequiel Carrera
2,0.112449799,Steve Clevenger
2,0.181494662,David Vinsky
2,0.190311419,Juan Portes
2,0.329479769,Jonathan Poterson
2,0.350649351,Rubi Koko
2,0.196808511,Joshua Roberts
2,0.212987013,Mark Reed
2,0.335483871,Epifanio De Leon
2,0.236842105,Luis Segovia
2,0.362962963,Ryan DeLaughter
2,0.278350515,Jean Alvarez
2,0.243362832,Jorge De la Cruz
2,0.224137931,Joshua Dean
2,0.126829268,Jansy Infante
2,0.0625,Manuel Arambarris
2,0.33974359,Jared Edwards
2,0.210843373,Isidro Montesino
2,0.174418605,Cristian Rijo
2,0.156390977,Luis Rojas
2,0.256544503,Dagoberto Guzman
2,0.315789474,Rey Lebron
2,0.203065134,Braly Guzman
2,0.226666667,Deibisson Rozon
2,0.170254403,Jesus Fabela
2,0.233261339,Juan Nunez
2,0.203174603,Deivi Hernandez
2,0.245033113,Juan Ventura
2,0.168181818,Julian Herrera
2,0.255737705,Eduardo Caraballo
2,0.272727273,Yohender Lopez
2,0.282828283,Edgar Jimenez
2,0.23880597,Estanly Batista
2,0.101796407,Leonel Duran
2,0.163841808,Redne Fuenmayor
2,0.181571816,Francisco Frias
2,0.217821782,Alcibiades Castillo
2,0.172903226,Jonathan Lopez
2,0.2,Anyelo Neira
2,0.178947368,Carlos Hung
2,0.233009709,Rayon Lampe
2,0.294642857,Alieer Sanchez
2,0.215568862,Yovanny Ozuna
2,0.254752852,Victor Carmona
2,0.267477204,Cristian Recio
2,0.339031339,Jose Batista
2,0.137209302,Eduard Martinez
2,0.145098039,Marguin Fuentes
2,0.186440678,Levi Rossi
2,0.13610586,Robert Blanco
2,0.120092379,Juan Vega
2,0.172619048,Luis Monagas
2,0.184313725,Jhoe Gonzalez
2,0.186440678,Alejandro Martinez
2,0.265560166,Adair Betegon
2,0.384210526,Joel Lovera
2,0.122857143,Yeider Chirinos
2,0.321100917,Maximo Florian
2,0.25732899,Roberto Rodriguez
2,0.129175947,Andy Soto
2,0.28440367,Carlos Cabral
2,0.410596026,Weesley Hernandez
2,0.135181976,Gilberto Almonte
2,0.162512463,Jose Salazar
2,0.097415507,Miguel Chacoa
2,0.152416357,Wondy De Los Santos
2,0.222222222,Emilio Alvarez
2,0.278825996,Alejandro Garcia
2,0.137844612,Rafael Torrealba
2,0.183908046,Amilkin Rodriguez
2,0.221789883,Alejandro Hodge
2,0.175,Chris Rodriguez
2,0.23853211,Rafael Aybar
2,0.340206186,German Reyes
2,0.346604215,Ludson Isenia
2,0.194980695,Santos Heredia
2,0.236842105,Ramon Puello
2,0.226804124,Jorge Inirio
2,0.240174672,Jean Carlos Mercedes
2,0.232472325,Jose Vigay
2,0.210691824,Vernal Bogle
2,0.236714976,Anderson Bocio
2,0.22265625,Ruben Felix
2,0.24137931,Erick Lantigua
2,0.250673854,Edwin Castillo
2,0.40952381,Miguel Tiburcio
2,0.283333333,Josue Rodriguez
2,0.338235294,John Ramirez
2,0.261904762,Alex Castellano
2,0.243353783,Joly Fermin
2,0.224215247,Ariel Williams
2,0.427536232,Pedro Valdez
2,0.434554974,Julio Arias
2,0.176015474,Henry Moreno
2,0.233463035,Lonny Fulgencio
2,0.306122449,Tito Franco
2,0.203252033,Omar Viloria
2,0.255639098,Freudys Perez
2,0.143884892,Nevri Jimenez
2,0.212290503,Cesar Porte
2,0.273381295,Christopher Arias
2,0.484918794,Bryan Dimas
2,0.198224852,Alexander Campos
2,0.198198198,Miguel Molina
2,0.206896552,Jesus Maestre
2,0.330827068,Adrian Antunez
2,0.267326733,Ydie Araujo
2,0.258278146,Jean Graterol
2,0.260536398,Robert Javier
2,0.294339623,Ranser Amador
2,0.449541284,Moises Rivas
2,0.245967742,Hector Pineda
2,0.233160622,Daniel Ozoria
2,0.181122449,Edickson Soto
2,0.104575163,Hector Guerrero
2,0.245454545,Daytan Biegel
2,0.134146341,Claudio Finol
2,0.18767507,Reynin Reynoso
2,0.173684211,Kevin Torres
2,0.124835742,Eliezer Alfonzo
2,0.285714286,Richard Caraballo
2,0.114658926,Esney Chacon
2,0.174418605,Christian Valerio
2,0.171641791,Jean Carlos Soto
2,0.159292035,Pedro Castillo
2,0.27254902,Anderson Melendez
2,0.194,Moises Gonzalez
2,0.187214612,Jorge Caballero
2,0.172357724,Bryan Santos
2,0.192307692,Deybert Lozano
2,0.149908592,Francisco Ortiz
2,0.140495868,Rochest Cruz
2,0.151873767,Jonathan Soto
2,0.38961039,Andrew Miller
2,0.152920962,Jeremy Arocho
2,0.190140845,Richard Garcia
2,0.248648649,Connor Hoover
2,0.24742268,Manny Bejerano
2,0.301948052,Frank Tolentino
2,0.175510204,Angel Gonzalez
2,0.178343949,Marco Van Der Wijst
2,0.221556886,Chris Singleton
2,0.096907216,Ervis Marchan
2,0.202173913,Jose Quezada
2,0.298245614,Marco Lopez
2,0.236897275,Antoni Flores
2,0.185595568,Bryan Mateo
2,0.166666667,Jose Nava
2,0.11908646,Daniel Rivero
2,0.17816092,Nelfy Abreu
2,0.24695122,Sergio Gutierrez
2,0.235867446,Daniel Castillo
2,0.221393035,Roman Ruiz
2,0.280701754,Bryan Asencio
2,0.262096774,Jose Navas
2,0.208201893,Eduardo Salazar
2,0.189889026,Federico Polanco
2,0.268571429,Norkis Marcos
2,0.283185841,Geison Nunez
2,0.256140351,Saul Fortuna
2,0.151898734,Hanser Valerio
2,0.198369565,Jesus Orecchia
2,0.202139037,Jose Hernandez
2,0.287292818,Vladimir Echavarria
2,0.201970443,Luis Andujar
2,0.242424242,Omar Rodriguez
2,0.306784661,Yefri Carrillo
2,0.186351706,Daniel Hernandez
2,0.142458101,Carlos Hurtado
2,0.184899846,Diego Hernandez
2,0.236607143,Pedro Garcia
2,0.194711538,Brailin Pena
2,0.184782609,Wilfrido Matos
2,0.269444444,Rolando Espinosa
2,0.134065934,Christopher De La Cruz
2,0.231647635,Edgar Martinez
2,0.329545455,Jose Florian
2,0.090909091,Ryan Asencio
2,0.275471698,Yerangel Medina
2,0.194630872,Yoneiry Acevedo
2,0.170918367,Jesus Reyes
2,0.213675214,Rushenten Tomsjansen
2,0.45754717,Kelvin Garcia
2,0.33201581,Elvin Ozoria
2,0.173387097,Edward Barboza
2,0.156351792,Juan Loyo
2,0.238410596,Christopher Duran
2,0.25477707,Edwin Peralta
2,0.273901809,Jose Zapata
2,0.085972851,Randy Romero
2,0.284987277,Luis Feliz
2,0.183391003,Junior Gonzalez
2,0.348837209,Darlin De La Rosa
2,0.161803714,Jose Mujica
2,0.196969697,Germin Lopez
2,0.142433234,Jose Cordova
2,0.226351351,Juan Rojas
2,0.245954693,Raider Uceta
2,0.198127925,Sander Mora
2,0.291525424,Joseph Paulino
2,0.269230769,Wilfre Favelo
2,0.190045249,Michael Curry
2,0.17302799,Samil Polanco
2,0.441558442,Doran Turchin
2,0.211453744,Jose Pastrano
2,0.343283582,Jose Verrier
2,0.208092486,Reivaj Garcia
2,0.339869281,Kevin Moreno
2,0.280701754,Kingston Liniak
2,0.23655914,Jess Williams
